Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Walking duration (ms),Running duration (ms)
2022-11-26,23,1582.5916857904347,932.5914840696026,,,,,,,0.4167104505725947,1.4431315692944355,0.2602724888496337,1602,,,,,708118,
2022-11-27,12,1580.6497963577904,457.58651334008033,,,,,,,0.6849858772216654,1.1798204347711312,0.30553726951913524,805,,,,,669641,
2022-11-28,23,1580.4742867778232,1000.2758219035215,,,,,,,0.6318685079736968,1.5414017960210842,0.2469240371058174,1744,,,,,666163,
2022-11-29,43,1583.336609328535,1616.8587739362933,,,,,,,0.566446243505603,1.309311269904832,0.24854977670945555,2611,,,,,722878,
2022-11-30,29,1612.3494996034242,1160.5478843240219,,,,,,,0.3859540004401825,1.1598973645958064,0.2715886840170091,2019,,,,,1297755,
2022-12-01,101,1766.2866212252507,4126.879108132545,1.0,1,38.86024475097656,-94.688720703125,38.86030960083008,-94.68853759765625,0.7257167594175536,18.600000381469727,0.247795496312487,6634,,,,,4347945,
2022-12-02,23,1564.5775224565205,976.3571061070633,,,,,,,0.6472620918806128,1.310036632339366,0.2715886840170091,1656,,,,,351176,
2022-12-03,1,1546.8543701171875,42.77521773267893,,,,,,,0.33948586329825003,0.33948586329825003,0.33948586329825003,81,,,,,,
2022-12-04,5,1549.857368903414,223.38169260399,,,,,,,0.3697029417911209,0.733724072892281,0.3005566105338137,421,,,,,59503,
2022-12-05,27,1620.9056189182047,1056.8670633650763,,,,,,,0.7569843524921104,1.470168652358341,0.288411504672066,1673,,,,,1467292,
2022-12-06,70,1690.6888157806004,2954.3675867121015,,,38.8602409362793,-94.68869018554688,38.86029815673828,-94.68863677978516,0.5932089799079997,1.4272861875793335,0.2602724888496337,4802,,,,,2850011,
2022-12-07,35,1585.0867759685602,1212.2424518737778,,,,,,,0.8601501618269701,1.5308340365163065,0.29422107435175987,1877,,,,,757558,
